,Optim_params_exp,Optim_params_lin,cell,experiment_id,image_name,r_sq_exp,r_sq_lin,session_type
59,"[array([  1.29409849e-02,   3.86985839e-01,  -2.96932662e-04]), array([[  1.86878644e-04,   4.81934391e-03,  -4.27693581e-06],
       [  4.81934391e-03,   5.59010824e-01,   8.17145642e-04],
       [ -4.27693581e-06,   8.17145642e-04,   7.93724816e-06]])]","[array([  1.49497573e-03,  -4.01911255e-05]), array([[  2.26541281e-05,  -8.60283353e-07],
       [ -8.60283353e-07,   4.41170952e-08]])]",7,652844352,im085,0.030204162459,0.000962612559161,behavior_session_A
60,"[array([ 0.12358039,  0.27011209,  0.00441379]), array([[  4.89208048e-04,   9.37948574e-04,  -1.22001318e-05],
       [  9.37948574e-04,   7.76366794e-03,   2.27633210e-04],
       [ -1.22001318e-05,   2.27633210e-04,   2.91899090e-05]])]","[array([ 0.04808024, -0.00156998]), array([[  1.10934348e-04,  -4.21269675e-06],
       [ -4.21269675e-06,   2.16035730e-07]])]",7,652844352,im065,0.523367841963,0.230915634821,behavior_session_A
61,"[array([ 0.01842658,  0.15997429,  0.00595038]), array([[  1.77463587e-04,   1.30910438e-03,  -6.37650876e-06],
       [  1.30910438e-03,   5.24297856e-02,   6.77357320e-04],
       [ -6.37650876e-06,   6.77357320e-04,   2.13402382e-05]])]","[array([  1.04979345e-02,  -7.72410811e-05]), array([[  3.52010456e-05,  -1.27232697e-06],
       [ -1.27232697e-06,   6.20647304e-08]])]",7,652844352,im063,0.0567233382508,0.00239744895955,behavior_session_A
62,"[array([  1.99101025e-02,   2.31378475e+01,   8.03870242e-03]), array([[ inf,  inf,  inf],
       [ inf,  inf,  inf],
       [ inf,  inf,  inf]])]","[array([  1.03731209e-02,  -9.07496766e-05]), array([[  3.19452669e-05,  -1.15464820e-06],
       [ -1.15464820e-06,   5.63243024e-08]])]",7,652844352,im077,0.027734527344,0.00364208201999,behavior_session_A
63,"[array([ 0.04412684,  0.36881266,  0.01039587]), array([[  2.02244351e-04,   1.46849985e-03,  -4.50287065e-06],
       [  1.46849985e-03,   4.67363195e-02,   2.49595818e-04],
       [ -4.50287065e-06,   2.49595818e-04,   8.63105804e-06]])]","[array([ 0.02249191, -0.00043034]), array([[  2.89927651e-05,  -1.07380612e-06],
       [ -1.07380612e-06,   5.36903059e-08]])]",8,652844352,im066,0.247117144809,0.0812549042948,behavior_session_A
64,"[array([  3.87177729e-02,   5.52373844e+00,   2.04443548e-03]), array([[  2.78328476e-04,  -3.70942412e-02,  -6.96096275e-06],
       [ -3.70942412e-02,   1.10837597e+04,   4.41035918e-02],
       [ -6.96096275e-06,   4.41035918e-02,   6.96107844e-06]])]","[array([ 0.00723956, -0.00021235]), array([[  2.77776324e-05,  -1.02880120e-06],
       [ -1.02880120e-06,   5.14400599e-08]])]",8,652844352,im061,0.124189606994,0.0219829688974,behavior_session_A
65,"[array([ -8.72817919e-04,   2.72306500e+01,   1.96548698e-03]), array([[ inf,  inf,  inf],
       [ inf,  inf,  inf],
       [ inf,  inf,  inf]])]","[array([ 0.00866253, -0.00034456]), array([[  4.05451058e-05,  -1.53968756e-06],
       [ -1.53968756e-06,   7.89583363e-08]])]",8,652844352,im062,4.46776512303e-05,0.0380617196903,behavior_session_A
66,"[array([  8.32725791e-04,   1.59285212e+01,  -4.27567587e-03]), array([[  5.52668982e-04,  -9.47122531e+03,  -1.38167248e-05],
       [ -9.47122531e+03,   2.59737839e+14,   9.47194883e+03],
       [ -1.38167248e-05,   9.47194883e+03,   1.38167250e-05]])]","[array([ 0.00159977, -0.00029276]), array([[  4.82085133e-05,  -1.78550046e-06],
       [ -1.78550046e-06,   8.92750224e-08]])]",8,652844352,im069,3.30404919938e-05,0.0240247263484,behavior_session_A
67,"[array([  3.70489035e-02,   2.37312471e-01,  -1.26772723e-04]), array([[  1.07207401e-04,   6.01514033e-04,  -2.84818057e-06],
       [  6.01514033e-04,   1.49394018e-02,   1.73157369e-04],
       [ -2.84818057e-06,   1.73157369e-04,   7.49736747e-06]])]","[array([ 0.01130234, -0.00036128]), array([[  2.17374040e-05,  -8.25471050e-07],
       [ -8.25471050e-07,   4.23318491e-08]])]",8,652844352,im085,0.308929924898,0.0750511819998,behavior_session_A
68,"[array([ 0.10400767,  0.4431796 ,  0.00476269]), array([[  1.93764878e-04,   7.01710341e-04,  -4.39172920e-06],
       [  7.01710341e-04,   1.20548489e-02,   1.07996856e-04],
       [ -4.39172920e-06,   1.07996856e-04,   7.47075215e-06]])]","[array([ 0.03015322, -0.00092962]), array([[  5.12311630e-05,  -1.94548721e-06],
       [ -1.94548721e-06,   9.97685751e-08]])]",8,652844352,im065,0.65658648621,0.185632580851,behavior_session_A
69,"[array([ 0.04071553,  0.2106524 ,  0.00820578]), array([[  2.86342403e-04,   1.30490470e-03,  -7.52997694e-06],
       [  1.30490470e-03,   2.62883633e-02,   4.07746099e-04],
       [ -7.52997694e-06,   4.07746099e-04,   2.16684755e-05]])]","[array([ 0.02143371, -0.00039634]), array([[  5.09936580e-05,  -1.84314427e-06],
       [ -1.84314427e-06,   8.99094765e-08]])]",8,652844352,im063,0.160963295294,0.0418508837057,behavior_session_A
70,"[array([ 0.07022157,  0.47370408,  0.0047457 ]), array([[  3.10474229e-04,   1.77520265e-03,  -6.61133611e-06],
       [  1.77520265e-03,   4.88817336e-02,   2.45349645e-04],
       [ -6.61133611e-06,   2.45349645e-04,   1.07970961e-05]])]","[array([ 0.02108063, -0.00058067]), array([[  4.41496283e-05,  -1.59576971e-06],
       [ -1.59576971e-06,   7.78424250e-08]])]",8,652844352,im077,0.339502693445,0.0977072643616,behavior_session_A
71,"[array([-0.01934647,  0.86220641,  0.01585357]), array([[  2.00468130e-04,  -6.42743075e-03,  -4.62651643e-06],
       [ -6.42743075e-03,   1.80425321e+00,  -8.05514670e-04],
       [ -4.62651643e-06,  -8.05514670e-04,   5.63026755e-06]])]","[array([ 0.01285646,  0.00010902]), array([[  1.94872913e-05,  -7.21751524e-07],
       [ -7.21751524e-07,   3.60875760e-08]])]",9,652844352,im066,0.0525535594254,0.00837422953539,behavior_session_A
72,"[array([-0.02671999,  1.38196022,  0.00376928]), array([[  3.20682036e-04,  -8.96856225e-03,  -7.82722823e-06],
       [ -8.96856225e-03,   6.00408924e+00,  -1.45960894e-03],
       [ -7.82722823e-06,  -1.45960894e-03,   8.35389200e-06]])]","[array([ 0.00632432, -0.00017126]), array([[  3.01946146e-05,  -1.11831906e-06],
       [ -1.11831906e-06,   5.59159528e-08]])]",9,652844352,im061,0.0576202628808,0.0132714300381,behavior_session_A
73,"[array([-0.02425299,  0.46832363,  0.00616419]), array([[  3.01455953e-04,  -4.91075709e-03,  -6.82329128e-06],
       [ -4.91075709e-03,   3.90137019e-01,  -7.30723053e-04],
       [ -6.82329128e-06,  -7.30723053e-04,   1.12214008e-05]])]","[array([  4.12065006e-03,   2.16476036e-05]), array([[  3.51306589e-05,  -1.33407562e-06],
       [ -1.33407562e-06,   6.84141321e-08]])]",9,652844352,im062,0.0622116469807,0.000180223750735,behavior_session_A
74,"[array([  2.99498781e-03,   2.77473649e+01,  -5.05597133e-03]), array([[ inf,  inf,  inf],
       [ inf,  inf,  inf],
       [ inf,  inf,  inf]])]","[array([ 0.00130767, -0.00031453]), array([[  1.57203524e-05,  -5.82235291e-07],
       [ -5.82235291e-07,   2.91117649e-08]])]",9,652844352,im069,0.00123520204761,0.0801505450002,behavior_session_A
75,"[array([-0.03247068,  1.34961659,  0.01464678]), array([[  2.55214769e-04,  -5.81887342e-03,  -6.38137019e-06],
       [ -5.81887342e-03,   2.99855968e+00,  -9.54325439e-04],
       [ -6.38137019e-06,  -9.54325439e-04,   6.84151000e-06]])]","[array([ 0.01969086, -0.00031488]), array([[  2.48928423e-05,  -9.45297809e-07],
       [ -9.45297809e-07,   4.84768108e-08]])]",9,652844352,im085,0.104602970669,0.051073274451,behavior_session_A
76,"[array([-0.02713084,  1.5399296 ,  0.02165741]), array([[  6.82323276e-03,  -1.89502375e-01,  -1.72482743e-04],
       [ -1.89502375e-01,   1.78425423e+02,  -3.60102200e-02],
       [ -1.72482743e-04,  -3.60102200e-02,   1.80793025e-04]])]","[array([ 0.0112317 ,  0.00049038]), array([[  6.24578602e-04,  -2.37181745e-05],
       [ -2.37181745e-05,   1.21631663e-06]])]",9,652844352,im065,0.0029952691389,0.00517577922298,behavior_session_A
77,"[array([ -8.01464878e-03,   2.39851835e+01,   1.00966803e-02]), array([[ inf,  inf,  inf],
       [ inf,  inf,  inf],
       [ inf,  inf,  inf]])]","[array([ 0.01991438, -0.00048822]), array([[  2.08582755e-05,  -7.53913575e-07],
       [ -7.53913575e-07,   3.67762722e-08]])]",9,652844352,im063,0.00594479513462,0.139439528485,behavior_session_A
78,"[array([ -1.27830412e-03,   2.75577405e+01,   1.40540488e-02]), array([[ inf,  inf,  inf],
       [ inf,  inf,  inf],
       [ inf,  inf,  inf]])]","[array([ 0.02185206, -0.00038188]), array([[  2.43523508e-05,  -8.80205449e-07],
       [ -8.80205449e-07,   4.29368510e-08]])]",9,652844352,im077,0.000138739182609,0.0782635838753,behavior_session_A
79,"[array([-0.0601818 ,  0.85358107,  0.01873759]), array([[  2.14655695e-04,  -2.19989187e-03,  -4.94766881e-06],
       [ -2.19989187e-03,   1.94529970e-01,  -2.75286481e-04],
       [ -4.94766881e-06,  -2.75286481e-04,   6.04320695e-06]])]","[array([ 0.00382705,  0.00061769]), array([[  2.47040693e-05,  -9.14965543e-07],
       [ -9.14965543e-07,   4.57482777e-08]])]",10,652844352,im066,0.334344496979,0.176172800173,behavior_session_A
80,"[array([ -8.77475164e-02,   2.36475627e+00,   1.53434458e-03]), array([[  1.24289948e-04,  -9.47597972e-04,  -3.11371034e-06],
       [ -9.47597972e-04,   1.79076775e+00,  -4.13151433e-04],
       [ -3.11371034e-06,  -4.13151433e-04,   3.14144266e-06]])]","[array([-0.00653698,  0.00028546]), array([[  2.81694991e-05,  -1.04331477e-06],
       [ -1.04331477e-06,   5.21657379e-08]])]",10,652844352,im061,0.620758321624,0.0385105905915,behavior_session_A
81,"[array([-0.06626377,  0.57655188,  0.00682519]), array([[  2.46330871e-04,  -1.74233745e-03,  -5.60710606e-06],
       [ -1.74233745e-03,   6.90053140e-02,  -2.35221547e-04],
       [ -5.60710606e-06,  -2.35221547e-04,   8.19428371e-06]])]","[array([-0.00531389,  0.00042863]), array([[  3.76007835e-05,  -1.42787787e-06],
       [ -1.42787787e-06,   7.32245070e-08]])]",10,652844352,im062,0.369663551452,0.0619387624657,behavior_session_A
82,"[array([ -5.12979429e-02,   9.99433501e-01,  -3.52517024e-05]), array([[  2.66945317e-04,  -3.48797570e-03,  -6.28059574e-06],
       [ -3.48797570e-03,   5.11288138e-01,  -4.55057851e-04],
       [ -6.28059574e-06,  -4.55057851e-04,   7.26495689e-06]])]","[array([-0.00564925,  0.0001817 ]), array([[  3.09176611e-05,  -1.14509856e-06],
       [ -1.14509856e-06,   5.72549278e-08]])]",10,652844352,im069,0.221669248755,0.014570260852,behavior_session_A
83,"[array([-0.06042103,  1.80712709,  0.01279796]), array([[  2.53745925e-04,  -3.14116741e-03,  -6.47462146e-06],
       [ -3.14116741e-03,   2.40303721e+00,  -7.59587045e-04],
       [ -6.47462146e-06,  -7.59587045e-04,   6.65413380e-06]])]","[array([ 0.00889763,  0.00010734]), array([[  3.22538234e-05,  -1.22482874e-06],
       [ -1.22482874e-06,   6.28117296e-08]])]",10,652844352,im085,0.283270663075,0.00480444576696,behavior_session_A
84,"[array([ 0.0212751 ,  0.13101045,  0.0152229 ]), array([[  1.06552792e-04,   4.84540033e-04,  -7.11170141e-06],
       [  4.84540033e-04,   1.97645919e-02,   4.91674075e-04],
       [ -7.11170141e-06,   4.91674075e-04,   2.24948849e-05]])]","[array([ 0.02827506, -0.00044839]), array([[  2.43331778e-05,  -9.24044731e-07],
       [ -9.24044731e-07,   4.73869094e-08]])]",10,652844352,im065,0.114442403074,0.100437718798,behavior_session_A
85,"[array([ -2.98570406e-02,   4.48416527e+01,   2.01232989e-02]), array([[ inf,  inf,  inf],
       [ inf,  inf,  inf],
       [ inf,  inf,  inf]])]","[array([ 0.03231198, -0.00062925]), array([[  4.23970212e-05,  -1.53242246e-06],
       [ -1.53242246e-06,   7.47523153e-08]])]",10,652844352,im063,0.0416500124931,0.116936303157,behavior_session_A
86,"[array([ 0.03442711,  0.6457523 ,  0.01250403]), array([[  2.96357631e-04,   4.42657401e-03,  -6.42886007e-06],
       [  4.42657401e-03,   4.02876084e-01,   5.42970740e-04],
       [ -6.42886007e-06,   5.42970740e-04,   8.86403590e-06]])]","[array([ 0.0189034 , -0.00022812]), array([[  3.10066297e-05,  -1.12072156e-06],
       [ -1.12072156e-06,   5.46693446e-08]])]",10,652844352,im077,0.109289124623,0.0232429066518,behavior_session_A
87,"[array([ 0.01032032,  0.08042823,  0.01078378]), array([[  8.41330323e-05,  -1.73187873e-04,  -3.12009902e-05],
       [ -1.73187873e-04,   4.36631122e-02,   1.47219322e-03],
       [ -3.12009902e-05,   1.47219322e-03,   6.33161754e-05]])]","[array([ 0.01782789, -0.00019537]), array([[  2.26618536e-05,  -8.39327906e-07],
       [ -8.39327906e-07,   4.19663953e-08]])]",11,652844352,im066,0.0324972955271,0.0227886197137,behavior_session_A
88,"[array([  4.41631251e-02,   2.16851876e+01,   6.11039743e-04]), array([[  2.18088914e-04,  -2.06226249e+04,  -5.45222148e-06],
       [ -2.06226249e+04,   3.12014515e+15,   2.06226320e+04],
       [ -5.45222148e-06,   2.06226320e+04,   5.45222224e-06]])]","[array([ 0.00875157, -0.00035317]), array([[  2.23542167e-05,  -8.27933956e-07],
       [ -8.27933956e-07,   4.13966980e-08]])]",11,652844352,im061,0.1906050556,0.0717159587206,behavior_session_A
89,"[array([ 0.01831418,  0.11562473,  0.00309832]), array([[  1.06798851e-04,   4.16347867e-04,  -1.07960339e-05],
       [  4.16347867e-04,   2.40274787e-02,   6.79890048e-04],
       [ -1.07960339e-05,   6.79890048e-04,   3.12959444e-05]])]","[array([ 0.01276809, -0.00028296]), array([[  2.73249274e-05,  -1.03765547e-06],
       [ -1.03765547e-06,   5.32131012e-08]])]",11,652844352,im062,0.0834343936347,0.0380873565487,behavior_session_A
90,"[array([  2.85220610e-02,   2.42219485e+01,  -1.12388045e-02]), array([[ inf,  inf,  inf],
       [ inf,  inf,  inf],
       [ inf,  inf,  inf]])]","[array([-0.00622324, -0.000216  ]), array([[  3.28177591e-05,  -1.21547255e-06],
       [ -1.21547255e-06,   6.07736266e-08]])]",11,652844352,im069,0.0572111654527,0.0193038315653,behavior_session_A
91,"[array([ -1.25389530e-02,   2.26791537e+01,   1.90571853e-02]), array([[  3.11103379e-04,   2.28004038e+05,  -7.97700977e-06],
       [  2.28004038e+05,   2.54161381e+17,  -2.28004039e+05],
       [ -7.97700977e-06,  -2.28004039e+05,   7.97700980e-06]])]","[array([ 0.02483937, -0.0003126 ]), array([[  2.75032966e-05,  -1.04442899e-06],
       [ -1.04442899e-06,   5.35604615e-08]])]",11,652844352,im085,0.013483605326,0.0458119465576,behavior_session_A
92,"[array([ 0.03651786,  0.51354876,  0.03085896]), array([[  1.22995875e-03,   1.43853762e-02,  -2.78560514e-05],
       [  1.43853762e-02,   8.66700847e-01,   2.03769277e-03],
       [ -2.78560514e-05,   2.03769277e-03,   4.33817349e-05]])]","[array([ 0.04932433, -0.00083037]), array([[  1.25827017e-04,  -4.77824114e-06],
       [ -4.77824114e-06,   2.45038007e-07]])]",11,652844352,im065,0.035093299287,0.0689453199339,behavior_session_A
93,"[array([ -0.04871731,  22.7580036 ,   0.04332796]), array([[  3.69274588e-03,   4.72627029e+05,  -9.00669731e-05],
       [  4.72627029e+05,   1.01684653e+17,  -4.72627031e+05],
       [ -9.00669731e-05,  -4.72627031e+05,   9.00669734e-05]])]","[array([ 0.09813124, -0.00272991]), array([[  2.22519404e-04,  -8.04287000e-06],
       [ -8.04287000e-06,   3.92335121e-07]])]",11,652844352,im063,0.0162221361451,0.321977014351,behavior_session_A
94,"[array([ 0.00320739,  1.46344208,  0.01392601]), array([[  4.57978987e-04,   1.08172635e-01,  -1.09512124e-05],
       [  1.08172635e-01,   7.19162305e+02,   1.81671710e-02],
       [ -1.09512124e-05,   1.81671710e-02,   1.15709980e-05]])]","[array([ 0.01904222, -0.00024472]), array([[  3.94045415e-05,  -1.42426053e-06],
       [ -1.42426053e-06,   6.94761234e-08]])]",11,652844352,im077,0.000596909954511,0.0210959242157,behavior_session_A
95,"[array([ -3.49731901e-02,   1.96808074e+01,   7.34497011e-03]), array([[  2.08166352e-04,   5.03203672e+03,  -5.20415883e-06],
       [  5.03203672e+03,   1.94624710e+14,  -5.03204198e+03],
       [ -5.20415883e-06,  -5.03204198e+03,   5.20415886e-06]])]","[array([ 0.01029135, -0.00018997]), array([[  2.09832145e-05,  -7.77156085e-07],
       [ -7.77156085e-07,   3.88578038e-08]])]",12,652844352,im066,0.133989577377,0.0232596608092,behavior_session_A
96,"[array([ -6.61570956e-02,   1.98801521e+01,  -3.34270338e-03]), array([[  2.20437344e-04,   3.86815032e+03,  -5.51093250e-06],
       [  3.86815032e+03,   1.08603159e+14,  -3.86815427e+03],
       [ -5.51093250e-06,  -3.86815427e+03,   5.51093359e-06]])]","[array([ -4.55335230e-03,  -2.01469343e-05]), array([[  2.99956980e-05,  -1.11095175e-06],
       [ -1.11095175e-06,   5.55475887e-08]])]",12,652844352,im061,0.343325347785,0.000187329686334,behavior_session_A
97,"[array([-0.05842012,  1.3068175 ,  0.00357961]), array([[  2.01989060e-04,  -2.54163595e-03,  -5.03503210e-06],
       [ -2.54163595e-03,   6.62000816e-01,  -4.04675143e-04],
       [ -5.03503210e-06,  -4.04675143e-04,   5.43286524e-06]])]","[array([  1.01558483e-03,   2.87931823e-05]), array([[  2.75288378e-05,  -1.04539889e-06],
       [ -1.04539889e-06,   5.36101976e-08]])]",12,652844352,im062,0.324261009544,0.000406791713631,behavior_session_A
98,"[array([-0.03912212,  1.36072975, -0.00580776]), array([[  2.05726568e-04,  -3.91771209e-03,  -5.01396221e-06],
       [ -3.91771209e-03,   1.70645688e+00,  -6.27597041e-04],
       [ -5.01396221e-06,  -6.27597041e-04,   5.36744174e-06]])]","[array([-0.00991337,  0.00014111]), array([[  2.20220992e-05,  -8.15633297e-07],
       [ -8.15633297e-07,   4.07816646e-08]])]",12,652844352,im069,0.169930105395,0.0123653077216,behavior_session_A
99,"[array([ -2.86939586e-02,   2.26473865e+01,   6.08426439e-03]), array([[ inf,  inf,  inf],
       [ inf,  inf,  inf],
       [ inf,  inf,  inf]])]","[array([ 0.0106517 , -0.00027101]), array([[  2.04413808e-05,  -7.76254974e-07],
       [ -7.76254974e-07,   3.98079477e-08]])]",12,652844352,im085,0.0949541194848,0.0463064375813,behavior_session_A
100,"[array([ 0.01668664,  2.15604213,  0.005429  ]), array([[  2.95888764e-04,   1.25170217e-02,  -7.59325769e-06],
       [  1.25170217e-02,   7.58492304e+01,   4.36398790e-03],
       [ -7.59325769e-06,   4.36398790e-03,   7.69758731e-06]])]","[array([  5.53285622e-03,   1.88683323e-05]), array([[  2.77466673e-05,  -1.05367093e-06],
       [ -1.05367093e-06,   5.40344078e-08]])]",12,652844352,im065,0.0249701422276,0.000173355595567,behavior_session_A
101,"[array([ 0.01937986,  0.14791922,  0.00240599]), array([[  1.06499071e-04,   6.74416053e-04,  -4.42739411e-06],
       [  6.74416053e-04,   2.57638880e-02,   4.17354506e-04],
       [ -4.42739411e-06,   4.17354506e-04,   1.50202670e-05]])]","[array([ 0.01044231, -0.00022864]), array([[  2.26490852e-05,  -8.18641633e-07],
       [ -8.18641633e-07,   3.99337381e-08]])]",12,652844352,im063,0.0977965770491,0.0316908727773,behavior_session_A
102,"[array([ 0.0442825 ,  0.43318605,  0.00495634]), array([[  1.83270288e-04,   1.53797922e-03,  -3.90611343e-06],
       [  1.53797922e-03,   5.93959720e-02,   2.24241882e-04],
       [ -3.90611343e-06,   2.24241882e-04,   6.73887545e-06]])]","[array([ 0.01959698, -0.00056788]), array([[  2.20376796e-05,  -7.96542633e-07],
       [ -7.96542633e-07,   3.88557380e-08]])]",12,652844352,im077,0.259573337982,0.171837453591,behavior_session_A
103,"[array([ -1.53733802e-02,   2.05242280e+01,   1.03896864e-02]), array([[  3.83682900e-04,   4.22772154e+05,  -9.59207249e-06],
       [  4.22772154e+05,   7.45350089e+17,  -4.22772154e+05],
       [ -9.59207249e-06,  -4.22772154e+05,   9.59207250e-06]])]","[array([  9.91042559e-03,   5.21500864e-06]), array([[  3.48466529e-05,  -1.29061674e-06],
       [ -1.29061674e-06,   6.45308326e-08]])]",13,652844352,im066,0.0159612320646,1.08062216284e-05,behavior_session_A
